Rank,University,Points
1,Wroclaw University of Technology,134.24
2,Rzeszów University of Technology,107.88
3,Poznan University of Technology,96.07
4,Białystok University of Technology,88.93
5,AGH University of Science and Technology,45.28
6,Silesian University of Technology,44.52
7,Gdańsk University of Technology,31.7
8,Warsaw University of Technology,15.63
