Rank,University,Lowest Place,#
1,Wroclaw University of Technology,2nd,3
2,Białystok University of Technology,2nd,1
3,Poznan University of Technology,5th,1
4,AGH University of Science and Technology,6th,1
5,Rzeszów University of Technology,8th,1
6,Silesian University of Technology,8th,1
7,Warsaw University of Technology,8th,1
8,Gdańsk University of Technology,9th,1
