Rank,University,Points
1,Wroclaw University of Technology,3402.13
2,Białystok University of Technology,2238.04
3,AGH University of Science and Technology,1661.5
4,Rzeszów University of Technology,1146.81
5,Poznan University of Technology,1052.92
6,Warsaw University of Technology,837.88
7,Gdańsk University of Technology,607.59
8,Silesian University of Technology,403.11
