Rank,University,Points
1,Białystok University of Technology,60.43
2,Poznan University of Technology,58.37
3,Wroclaw University of Technology,55.14
4,AGH University of Science and Technology,47.87
5,Rzeszów University of Technology,30.57
6,Gdańsk University of Technology,17.36
7,Warsaw University of Technology,16.12
8,Silesian University of Technology,16.01
