Rank,University,Lowest Place,#
1,Yıldız Technical University,6th,1
2,Middle East Technical University,11th,1
3,Istanbul Technical University,20th,1
4,University of Kocaeli,20th,1
5,Düzce University,22nd,1
6,Ataturk University,24th,1
7,Hacettepe University,27th,1
8,Çukurova University,36th,1
9,Uludağ University,37th,1
