Rank,University,Points
1,Yıldız Technical University,392.47
2,Middle East Technical University,139.67
3,Hacettepe University,123.0
4,Istanbul Technical University,119.0
5,Çukurova University,114.0
6,University of Kocaeli,100.67
7,Ataturk University,50.0
8,Uludağ University,47.5
9,Düzce University,26.0
