Rank,University,Points
1,Yıldız Technical University,78.94
2,Istanbul Technical University,60.83
3,Middle East Technical University,58.34
4,Çukurova University,42.86
5,Hacettepe University,36.53
6,Düzce University,29.14
7,University of Kocaeli,23.74
8,Ataturk University,19.42
9,Uludağ University,16.5
