Rank,University,Lowest Place,#
1,Yıldız Technical University,2nd,1
2,Hacettepe University,12th,1
3,Ataturk University,16th,1
4,University of Kocaeli,16th,1
5,Istanbul Technical University,20th,1
6,Düzce University,21st,1
7,Middle East Technical University,27th,1
8,Uludağ University,37th,1
9,Çukurova University,46th,1
