Rank,University,Lowest Place,#
1,Yıldız Technical University,7th,1
2,Ataturk University,N/A,0
3,Düzce University,N/A,0
4,Hacettepe University,N/A,0
5,Istanbul Technical University,N/A,0
6,Middle East Technical University,N/A,0
7,Uludağ University,N/A,0
8,University of Kocaeli,N/A,0
9,Çukurova University,N/A,0
