Rank,University,Lowest Place,#
1,Yıldız Technical University,7th,1
2,University of Kocaeli,19th,1
3,Düzce University,22nd,1
4,Istanbul Technical University,22nd,1
5,Middle East Technical University,22nd,1
6,Ataturk University,24th,1
7,Hacettepe University,33rd,1
8,Uludağ University,40th,1
9,Çukurova University,40th,1
