Acceleration - Average Points,186th,38.22,
Acceleration - Best Result,243rd,6th,x1
Acceleration - Total,58th,1261.16,
AutoX - Average Points,264th,45.55,
AutoX - Best Result,214th,5th,x1
AutoX - Total,89th,1503.22,
Business Presentation - Average Points,125th,55.77,
Business Presentation - Best Result,7th,1st,x4
Business Presentation - Total,38th,1840.32,
Cost - Average Points,267th,61.79,
Cost - Best Result,54th,1st,x1
Cost - Total,45th,2038.95,
Endurance - Average Points,252nd,71.34,
Endurance - Best Result,137th,3rd,x1
Endurance - Total,95th,2354.35,
Engineering Design - Average Points,201st,85.82,
Engineering Design - Best Result,303rd,9th,x1
Engineering Design - Total,58th,2832.07,
Fuel - Average Points,226th,17.77,
Fuel - Best Result,289th,8th,x3
Fuel - Total,66th,586.32,
Points - Average Points,184th,399.88,
Points - Total,65th,13196,
Skidpad - Average Points,140th,26.07,
Skidpad - Best Result,127th,3rd,x2
Skidpad - Total,48th,860.31,
