Acceleration - Average Points,417th,21.02,
Acceleration - Best Result,401st,12th,x1
Acceleration - Total,272nd,378.31,
AutoX - Average Points,179th,57.02,
AutoX - Best Result,63rd,1st,x1
AutoX - Total,153rd,1026.38,
Business Presentation - Average Points,219th,51.59,
Business Presentation - Best Result,187th,3rd,x1
Business Presentation - Total,155th,928.57,
Cost - Average Points,170th,66.17,
Cost - Best Result,70th,1st,x1
Cost - Total,142nd,1191.12,
Endurance - Average Points,215th,81.63,
Endurance - Best Result,259th,6th,x1
Endurance - Total,166th,1469.29,
Engineering Design - Average Points,179th,88.34,
Engineering Design - Best Result,299th,8th,x1
Engineering Design - Total,151st,1590.09,
Fuel - Average Points,80th,29.3,
Fuel - Best Result,100th,2nd,x1
Fuel - Total,89th,527.47,
Points - Average Points,173rd,412.39,
Points - Total,156th,7423,
Skidpad - Average Points,208th,21.31,
Skidpad - Best Result,108th,2nd,x1
Skidpad - Total,164th,383.56,
