AutoX - Average Points,593rd,7.5,
AutoX - Best Result,227th,5th,x1
AutoX - Total,670th,7.5,
Business Presentation - Average Points,576th,37.5,
Business Presentation - Best Result,328th,7th,x1
Business Presentation - Total,775th,37.5,
Cost - Average Points,45th,74.4,
Cost - Best Result,318th,6th,x1
Cost - Total,670th,74.4,
Engineering Design - Average Points,762nd,33.7,
Engineering Design - Best Result,228th,6th,x1
Engineering Design - Total,808th,33.7,
Points - Average Points,627th,153.0,
Points - Total,767th,153,
