Acceleration - Average Points,38th,54.96,
Acceleration - Best Result,242nd,5th,x1
Acceleration - Total,202nd,549.55,
AutoX - Average Points,158th,59.23,
AutoX - Best Result,245th,5th,x1
AutoX - Total,244th,592.26,
Business Presentation - Average Points,235th,51.17,
Business Presentation - Best Result,107th,1st,x1
Business Presentation - Total,324th,511.67,
Cost - Average Points,406th,54.71,
Cost - Best Result,333rd,6th,x1
Cost - Total,362nd,547.08,
Endurance - Average Points,149th,103.74,
Endurance - Best Result,125th,2nd,x1
Endurance - Total,207th,1037.39,
Engineering Design - Average Points,204th,85.4,
Engineering Design - Best Result,410th,12th,x1
Engineering Design - Total,317th,854.0,
Fuel - Average Points,323rd,12.39,
Fuel - Best Result,362nd,11th,x1
Fuel - Total,324th,123.86,
Points - Average Points,140th,444.3,
Points - Total,265th,4443,
Skidpad - Average Points,165th,24.54,
Skidpad - Best Result,277th,7th,x1
Skidpad - Total,230th,245.4,
