Acceleration - Average Points,577th,6.97,
Acceleration - Best Result,340th,10th,x1
Acceleration - Total,613th,20.9,
AutoX - Average Points,533rd,12.5,
AutoX - Best Result,563rd,29th,x1
AutoX - Total,583rd,37.5,
Business Presentation - Average Points,21st,63.44,
Business Presentation - Best Result,298th,6th,x1
Business Presentation - Total,530th,190.31,
Cost - Average Points,10th,81.16,
Cost - Best Result,372nd,8th,x1
Cost - Total,511th,243.48,
Endurance - Average Points,447th,25.93,
Endurance - Best Result,523rd,20th,x1
Endurance - Total,526th,77.8,
Engineering Design - Average Points,129th,95.67,
Engineering Design - Best Result,192nd,5th,x1
Engineering Design - Total,519th,287.0,
Fuel - Average Points,176th,21.2,
Fuel - Best Result,334th,10th,x1
Fuel - Total,405th,63.6,
Points - Average Points,289th,330.33,
Points - Total,523rd,991,
Skidpad - Average Points,138th,26.19,
Skidpad - Best Result,104th,2nd,x1
Skidpad - Total,403rd,78.58,
