Acceleration - Average Points,645th,2.9,
Acceleration - Best Result,541st,22nd,x1
Acceleration - Total,648th,8.71,
AutoX - Average Points,642nd,4.0,
AutoX - Best Result,441st,13th,x1
AutoX - Total,654th,12.0,
Business Presentation - Average Points,663rd,34.73,
Business Presentation - Best Result,528th,14th,x1
Business Presentation - Total,659th,104.18,
Cost - Average Points,667th,36.44,
Cost - Best Result,562nd,16th,x1
Cost - Total,651st,109.32,
Endurance - Average Points,648th,1.33,
Endurance - Best Result,612th,30th,x1
Endurance - Total,651st,4.0,
Engineering Design - Average Points,572nd,55.67,
Engineering Design - Best Result,587th,21st,x1
Engineering Design - Total,627th,167.0,
Points - Average Points,736th,120.33,
Points - Total,685th,361,
Skidpad - Average Points,604th,2.0,
Skidpad - Best Result,486th,18th,x1
Skidpad - Total,619th,6.0,
