Acceleration - Average Points,506th,14.66,
Acceleration - Best Result,306th,7th,x1
Acceleration - Total,374th,219.93,
AutoX - Average Points,543rd,12.38,
AutoX - Best Result,329th,8th,x1
AutoX - Total,425th,185.73,
Business Presentation - Average Points,573rd,38.53,
Business Presentation - Best Result,447th,10th,x1
Business Presentation - Total,305th,577.9,
Cost - Average Points,628th,40.62,
Cost - Best Result,411th,8th,x1
Cost - Total,345th,609.32,
Endurance - Average Points,639th,2.13,
Endurance - Best Result,592nd,26th,x1
Endurance - Total,580th,32.0,
Engineering Design - Average Points,653rd,48.53,
Engineering Design - Best Result,376th,10th,x1
Engineering Design - Total,364th,728.0,
Fuel - Average Points,484th,3.33,
Fuel - Best Result,78th,1st,x1
Fuel - Total,454th,50.0,
Points - Average Points,599th,169.8,
Points - Total,398th,2547,
Skidpad - Average Points,422nd,10.25,
Skidpad - Best Result,172nd,3rd,x1
Skidpad - Total,322nd,153.82,
