Business Presentation - Average Points,673rd,33.09,
Business Presentation - Best Result,200th,3rd,x1
Business Presentation - Total,646th,99.27,
Cost - Average Points,711th,27.99,
Cost - Best Result,492nd,13th,x1
Cost - Total,661st,83.97,
Engineering Design - Average Points,742nd,36.5,
Engineering Design - Best Result,558th,21st,x1
Engineering Design - Total,682nd,109.5,
Points - Average Points,779th,89.33,
Points - Total,705th,268,
