Acceleration - Average Points,298th,29.87,
Acceleration - Best Result,206th,4th,x1
Acceleration - Total,491st,89.6,
AutoX - Average Points,429th,25.97,
AutoX - Best Result,523rd,20th,x1
AutoX - Total,540th,77.9,
Business Presentation - Average Points,408th,45.03,
Business Presentation - Best Result,670th,25th,x1
Business Presentation - Total,612th,135.1,
Cost - Average Points,490th,50.43,
Cost - Best Result,745th,35th,x1
Cost - Total,606th,151.3,
Endurance - Average Points,574th,7.33,
Endurance - Best Result,559th,22nd,x1
Endurance - Total,605th,22.0,
Engineering Design - Average Points,672nd,46.67,
Engineering Design - Best Result,564th,20th,x1
Engineering Design - Total,659th,140.0,
Fuel - Average Points,268th,15.5,
Fuel - Best Result,463rd,20th,x1
Fuel - Total,460th,46.5,
Points - Average Points,451st,246.67,
Points - Total,594th,740,
Skidpad - Average Points,154th,25.97,
Skidpad - Best Result,405th,13th,x1
Skidpad - Total,425th,77.9,
