Business Presentation - Average Points,759th,29.32,
Business Presentation - Best Result,562nd,17th,x2
Business Presentation - Total,749th,58.63,
Cost - Average Points,713th,30.18,
Cost - Best Result,569th,17th,x1
Cost - Total,730th,60.37,
Engineering Design - Average Points,801st,28.48,
Engineering Design - Best Result,554th,19th,x1
Engineering Design - Total,781st,56.95,
Points - Average Points,796th,88.0,
Points - Total,772nd,176,
