Acceleration - Average Points,453rd,18.54,
Acceleration - Best Result,260th,6th,x1
Acceleration - Total,541st,55.61,
AutoX - Average Points,545th,12.04,
AutoX - Best Result,307th,8th,x1
AutoX - Total,591st,36.13,
Business Presentation - Average Points,752nd,28.34,
Business Presentation - Best Result,406th,10th,x1
Business Presentation - Total,688th,85.01,
Cost - Average Points,774th,19.08,
Cost - Best Result,699th,31st,x1
Cost - Total,720th,57.23,
Engineering Design - Average Points,770th,32.95,
Engineering Design - Best Result,367th,11th,x1
Engineering Design - Total,710th,98.84,
Points - Average Points,774th,99.0,
Points - Total,703rd,297,
Skidpad - Average Points,374th,11.45,
Skidpad - Best Result,238th,6th,x1
Skidpad - Total,510th,34.34,
