Acceleration - Average Points,343rd,26.98,
Acceleration - Best Result,338th,9th,x1
Acceleration - Total,556th,53.96,
AutoX - Average Points,317th,38.06,
AutoX - Best Result,232nd,5th,x1
AutoX - Total,544th,76.12,
Business Presentation - Average Points,98th,57.08,
Business Presentation - Best Result,423rd,10th,x1
Business Presentation - Total,639th,114.16,
Cost - Average Points,135th,68.12,
Cost - Best Result,469th,11th,x1
Cost - Total,621st,136.24,
Endurance - Average Points,332nd,49.12,
Endurance - Best Result,293rd,7th,x1
Endurance - Total,530th,98.23,
Engineering Design - Average Points,506th,60.25,
Engineering Design - Best Result,502nd,16th,x1
Engineering Design - Total,686th,120.5,
Fuel - Average Points,2nd,88.7,
Fuel - Best Result,100th,2nd,x1
Fuel - Total,281st,177.4,
Points - Average Points,191st,400.5,
Points - Total,580th,801,
Skidpad - Average Points,100th,29.62,
Skidpad - Best Result,243rd,6th,x1
Skidpad - Total,464th,59.23,
