Acceleration - Average Points,568th,7.96,
Acceleration - Best Result,440th,15th,x1
Acceleration - Total,432nd,127.4,
AutoX - Average Points,562nd,10.22,
AutoX - Best Result,587th,31st,x1
AutoX - Total,431st,163.6,
Business Presentation - Average Points,447th,43.46,
Business Presentation - Best Result,203rd,3rd,x1
Business Presentation - Total,229th,695.42,
Cost - Average Points,101st,69.39,
Cost - Best Result,299th,6th,x2
Cost - Total,156th,1110.31,
Endurance - Average Points,587th,5.25,
Endurance - Best Result,585th,28th,x1
Endurance - Total,523rd,84.0,
Engineering Design - Average Points,627th,49.25,
Engineering Design - Best Result,488th,16th,x1
Engineering Design - Total,329th,788.0,
Points - Average Points,551st,184.5,
Points - Total,344th,2952,
Skidpad - Average Points,574th,2.76,
Skidpad - Best Result,574th,33rd,x2
Skidpad - Total,474th,44.1,
