Acceleration - Average Points,316th,28.1,
Acceleration - Best Result,272nd,6th,x1
Acceleration - Total,434th,140.48,
AutoX - Average Points,602nd,6.92,
AutoX - Best Result,450th,15th,x1
AutoX - Total,594th,34.6,
Business Presentation - Average Points,699th,31.86,
Business Presentation - Best Result,539th,16th,x1
Business Presentation - Total,577th,159.31,
Cost - Average Points,632nd,39.46,
Cost - Best Result,559th,18th,x2
Cost - Total,556th,197.32,
Endurance - Average Points,583rd,6.0,
Endurance - Best Result,442nd,14th,x1
Endurance - Total,573rd,30.0,
Engineering Design - Average Points,365th,70.67,
Engineering Design - Best Result,407th,12th,x1
Engineering Design - Total,492nd,353.33,
Points - Average Points,597th,167.6,
Points - Total,566th,838,
Skidpad - Average Points,400th,10.79,
Skidpad - Best Result,409th,14th,x1
Skidpad - Total,466th,53.96,
