Acceleration - Average Points,223rd,35.8,
Acceleration - Best Result,305th,8th,x1
Acceleration - Total,290th,322.21,
AutoX - Average Points,168th,58.58,
AutoX - Best Result,77th,1st,x1
AutoX - Total,257th,527.23,
Business Presentation - Average Points,708th,31.15,
Business Presentation - Best Result,520th,15th,x1
Business Presentation - Total,460th,280.35,
Cost - Average Points,689th,31.39,
Cost - Best Result,388th,8th,x1
Cost - Total,488th,282.55,
Endurance - Average Points,205th,83.79,
Endurance - Best Result,386th,11th,x1
Endurance - Total,262nd,754.1,
Engineering Design - Average Points,548th,56.33,
Engineering Design - Best Result,651st,28th,x1
Engineering Design - Total,428th,507.0,
Fuel - Average Points,267th,15.08,
Fuel - Best Result,356th,11th,x1
Fuel - Total,308th,135.69,
Points - Average Points,299th,326.33,
Points - Total,357th,2937,
Skidpad - Average Points,298th,15.42,
Skidpad - Best Result,529th,24th,x1
Skidpad - Total,329th,138.79,
