AutoX - Average Points,192nd,55.6,
AutoX - Best Result,683rd,57th,x1
AutoX - Total,557th,55.6,
Business Presentation - Average Points,696th,31.9,
Business Presentation - Best Result,854th,90th,x1
Business Presentation - Total,806th,31.9,
Cost - Average Points,773rd,19.2,
Cost - Best Result,856th,103rd,x1
Cost - Total,809th,19.2,
Endurance - Average Points,518th,16.0,
Endurance - Best Result,646th,52nd,x1
Endurance - Total,609th,16.0,
Fuel - Average Points,489th,2.5,
Fuel - Best Result,521st,44th,x1
Fuel - Total,518th,2.5,
Points - Average Points,814th,75.0,
Points - Total,836th,75,
