Acceleration - Average Points,510th,13.75,
Acceleration - Best Result,331st,9th,x1
Acceleration - Total,544th,55.0,
AutoX - Average Points,606th,6.64,
AutoX - Best Result,377th,11th,x1
AutoX - Total,609th,26.58,
Business Presentation - Average Points,855th,6.27,
Business Presentation - Best Result,780th,45th,x1
Business Presentation - Total,834th,25.09,
Cost - Average Points,543rd,46.12,
Cost - Best Result,651st,26th,x1
Cost - Total,567th,184.46,
Endurance - Average Points,494th,20.4,
Endurance - Best Result,534th,21st,x1
Endurance - Total,530th,81.61,
Engineering Design - Average Points,795th,27.5,
Engineering Design - Best Result,489th,16th,x1
Engineering Design - Total,689th,110.0,
Points - Average Points,707th,125.25,
Points - Total,631st,501,
Skidpad - Average Points,543rd,4.67,
Skidpad - Best Result,403rd,14th,x1
Skidpad - Total,561st,18.67,
