Acceleration - Average Points,530th,11.79,
Acceleration - Best Result,378th,11th,x2
Acceleration - Total,458th,106.08,
AutoX - Average Points,646th,3.7,
AutoX - Best Result,395th,12th,x2
AutoX - Total,597th,33.31,
Business Presentation - Average Points,288th,49.1,
Business Presentation - Best Result,324th,7th,x2
Business Presentation - Total,368th,441.93,
Cost - Average Points,143rd,67.53,
Cost - Best Result,156th,2nd,x1
Cost - Total,336th,607.76,
Endurance - Average Points,617th,2.78,
Endurance - Best Result,456th,15th,x1
Endurance - Total,591st,25.0,
Engineering Design - Average Points,674th,45.0,
Engineering Design - Best Result,347th,10th,x1
Engineering Design - Total,468th,404.98,
Points - Average Points,578th,175.11,
Points - Total,462nd,1576,
Skidpad - Average Points,504th,6.32,
Skidpad - Best Result,369th,12th,x2
Skidpad - Total,455th,56.88,
