Acceleration - Average Points,374th,23.9,
Acceleration - Best Result,106th,2nd,x1
Acceleration - Total,242nd,430.22,
AutoX - Average Points,160th,59.1,
AutoX - Best Result,274th,7th,x1
AutoX - Total,143rd,1063.72,
Business Presentation - Average Points,482nd,41.93,
Business Presentation - Best Result,178th,3rd,x1
Business Presentation - Total,212th,754.74,
Cost - Average Points,640th,38.23,
Cost - Best Result,188th,3rd,x1
Cost - Total,299th,688.09,
Endurance - Average Points,131st,109.12,
Endurance - Best Result,97th,2nd,x1
Endurance - Total,128th,1964.08,
Engineering Design - Average Points,243rd,80.61,
Engineering Design - Best Result,194th,5th,x1
Engineering Design - Total,179th,1450.92,
Fuel - Average Points,190th,20.11,
Fuel - Best Result,132nd,3rd,x1
Fuel - Total,145th,362.06,
Points - Average Points,209th,383.78,
Points - Total,167th,6908,
Skidpad - Average Points,305th,14.99,
Skidpad - Best Result,228th,6th,x1
Skidpad - Total,219th,269.88,
