Acceleration - Average Points,636th,2.7,
Acceleration - Best Result,554th,26th,x1
Acceleration - Total,611th,27.0,
AutoX - Average Points,626th,4.82,
AutoX - Best Result,525th,22nd,x1
AutoX - Total,573rd,48.22,
Business Presentation - Average Points,403rd,44.66,
Business Presentation - Best Result,77th,1st,x1
Business Presentation - Total,366th,446.59,
Cost - Average Points,494th,49.79,
Cost - Best Result,152nd,2nd,x1
Cost - Total,385th,497.86,
Endurance - Average Points,559th,8.55,
Endurance - Best Result,420th,13th,x1
Endurance - Total,527th,85.52,
Engineering Design - Average Points,434th,65.09,
Engineering Design - Best Result,448th,14th,x1
Engineering Design - Total,385th,650.88,
Fuel - Average Points,375th,9.59,
Fuel - Best Result,222nd,5th,x1
Fuel - Total,362nd,95.89,
Points - Average Points,545th,188.4,
Points - Total,438th,1884,
Skidpad - Average Points,358th,12.29,
Skidpad - Best Result,456th,17th,x1
Skidpad - Total,352nd,122.94,
