Acceleration - Average Points,513th,13.81,
Acceleration - Best Result,198th,4th,x1
Acceleration - Total,482nd,96.69,
AutoX - Average Points,502nd,16.59,
AutoX - Best Result,317th,8th,x1
AutoX - Total,494th,116.14,
Business Presentation - Average Points,298th,49.25,
Business Presentation - Best Result,144th,2nd,x1
Business Presentation - Total,424th,344.76,
Cost - Average Points,489th,50.62,
Cost - Best Result,422nd,9th,x1
Cost - Total,454th,354.35,
Endurance - Average Points,651st,1.14,
Endurance - Best Result,614th,31st,x1
Endurance - Total,640th,8.0,
Engineering Design - Average Points,289th,76.68,
Engineering Design - Best Result,160th,4th,x1
Engineering Design - Total,423rd,536.77,
Points - Average Points,534th,199.43,
Points - Total,498th,1396,
