Acceleration - Average Points,183rd,39.16,
Acceleration - Best Result,446th,14th,x1
Acceleration - Total,309th,313.28,
AutoX - Average Points,391st,29.36,
AutoX - Best Result,470th,16th,x1
AutoX - Total,394th,234.86,
Business Presentation - Average Points,608th,37.37,
Business Presentation - Best Result,582nd,18th,x1
Business Presentation - Total,460th,298.97,
Cost - Average Points,328th,59.03,
Cost - Best Result,420th,9th,x1
Cost - Total,405th,472.24,
Endurance - Average Points,466th,24.26,
Endurance - Best Result,351st,9th,x1
Endurance - Total,460th,194.1,
Engineering Design - Average Points,362nd,71.5,
Engineering Design - Best Result,459th,14th,x1
Engineering Design - Total,409th,572.0,
Fuel - Average Points,403rd,8.21,
Fuel - Best Result,323rd,9th,x1
Fuel - Total,415th,65.7,
Points - Average Points,400th,271.88,
Points - Total,425th,2175,
Skidpad - Average Points,380th,11.7,
Skidpad - Best Result,428th,15th,x1
Skidpad - Total,396th,93.62,
