Acceleration - Average Points,109th,46.73,
Acceleration - Best Result,23rd,1st,x3
Acceleration - Total,83rd,981.38,
AutoX - Average Points,31st,92.29,
AutoX - Best Result,12th,1st,x5
AutoX - Total,57th,1938.11,
Business Presentation - Average Points,96th,57.03,
Business Presentation - Best Result,106th,1st,x1
Business Presentation - Total,96th,1197.57,
Cost - Average Points,106th,69.24,
Cost - Best Result,118th,2nd,x2
Cost - Total,101st,1454.11,
Endurance - Average Points,4th,225.92,
Endurance - Best Result,35th,1st,x2
Endurance - Total,23rd,4744.22,
Engineering Design - Average Points,17th,120.24,
Engineering Design - Best Result,13th,1st,x5
Engineering Design - Total,73rd,2525.0,
Fuel - Average Points,376th,8.98,
Fuel - Best Result,152nd,3rd,x1
Fuel - Total,248th,188.64,
Points - Average Points,10th,652.76,
Points - Total,59th,13708,
Skidpad - Average Points,68th,32.35,
Skidpad - Best Result,80th,1st,x1
Skidpad - Total,76th,679.31,
