Acceleration - Average Points,189th,38.22,
Acceleration - Best Result,101st,2nd,x2
Acceleration - Total,98th,917.23,
AutoX - Average Points,194th,55.48,
AutoX - Best Result,124th,2nd,x2
AutoX - Total,111th,1331.58,
Business Presentation - Average Points,456th,43.51,
Business Presentation - Best Result,134th,2nd,x2
Business Presentation - Total,131st,1044.15,
Cost - Average Points,156th,66.95,
Cost - Best Result,85th,1st,x1
Cost - Total,92nd,1606.89,
Endurance - Average Points,123rd,112.89,
Endurance - Best Result,29th,1st,x2
Endurance - Total,84th,2709.37,
Engineering Design - Average Points,92nd,102.1,
Engineering Design - Best Result,51st,1st,x1
Engineering Design - Total,83rd,2450.43,
Fuel - Average Points,142nd,23.58,
Fuel - Best Result,137th,3rd,x2
Fuel - Total,82nd,565.81,
Points - Average Points,121st,470.62,
Points - Total,87th,11295,
Skidpad - Average Points,101st,29.59,
Skidpad - Best Result,62nd,1st,x1
Skidpad - Total,76th,710.05,
