Acceleration - Average Points,4th,68.8,
Acceleration - Best Result,353rd,10th,x1
Acceleration - Total,504th,68.8,
AutoX - Average Points,96th,72.2,
AutoX - Best Result,518th,22nd,x1
AutoX - Total,529th,72.2,
Business Presentation - Average Points,212th,51.8,
Business Presentation - Best Result,703rd,33rd,x1
Business Presentation - Total,739th,51.8,
Cost - Average Points,288th,60.9,
Cost - Best Result,602nd,22nd,x1
Cost - Total,696th,60.9,
Endurance - Average Points,248th,72.5,
Endurance - Best Result,506th,18th,x1
Endurance - Total,530th,72.5,
Engineering Design - Average Points,713th,40.0,
Engineering Design - Best Result,681st,33rd,x1
Engineering Design - Total,794th,40.0,
Fuel - Average Points,46th,36.4,
Fuel - Best Result,460th,22nd,x1
Fuel - Total,464th,36.4,
Points - Average Points,155th,432.0,
Points - Total,640th,432,
Skidpad - Average Points,96th,29.8,
Skidpad - Best Result,511th,23rd,x1
Skidpad - Total,515th,29.8,
