Acceleration - Average Points,225th,35.33,
Acceleration - Best Result,173rd,3rd,x1
Acceleration - Total,271st,353.3,
AutoX - Average Points,243rd,48.91,
AutoX - Best Result,250th,6th,x1
AutoX - Total,265th,489.1,
Business Presentation - Average Points,252nd,50.62,
Business Presentation - Best Result,336th,7th,x1
Business Presentation - Total,319th,506.17,
Cost - Average Points,402nd,55.03,
Cost - Best Result,212th,3rd,x1
Cost - Total,351st,550.3,
Endurance - Average Points,138th,107.14,
Endurance - Best Result,68th,1st,x1
Endurance - Total,195th,1071.4,
Engineering Design - Average Points,116th,97.14,
Engineering Design - Best Result,233rd,6th,x1
Engineering Design - Total,278th,971.4,
Fuel - Average Points,310th,12.9,
Fuel - Best Result,253rd,6th,x1
Fuel - Total,307th,129.0,
Points - Average Points,156th,430.8,
Points - Total,264th,4308,
Skidpad - Average Points,175th,23.57,
Skidpad - Best Result,263rd,7th,x1
Skidpad - Total,231st,235.7,
