Acceleration - Average Points,314th,28.18,
Acceleration - Best Result,54th,1st,x1
Acceleration - Total,88th,958.16,
AutoX - Average Points,212th,52.52,
AutoX - Best Result,170th,3rd,x1
AutoX - Total,71st,1785.69,
Business Presentation - Average Points,244th,50.91,
Business Presentation - Best Result,63rd,1st,x1
Business Presentation - Total,48th,1730.97,
Cost - Average Points,284th,60.88,
Cost - Best Result,11th,1st,x4
Cost - Total,46th,2069.77,
Endurance - Average Points,238th,75.99,
Endurance - Best Result,255th,6th,x1
Endurance - Total,86th,2583.58,
Engineering Design - Average Points,206th,85.09,
Engineering Design - Best Result,157th,4th,x1
Engineering Design - Total,58th,2893.0,
Fuel - Average Points,123rd,25.18,
Fuel - Best Result,7th,1st,x3
Fuel - Total,28th,856.21,
Points - Average Points,199th,392.97,
Points - Total,66th,13361,
Skidpad - Average Points,310th,14.8,
Skidpad - Best Result,236th,6th,x1
Skidpad - Total,111th,503.07,
