Acceleration - Average Points,191st,38.08,
Acceleration - Best Result,262nd,6th,x1
Acceleration - Total,232nd,457.02,
AutoX - Average Points,157th,59.66,
AutoX - Best Result,71st,1st,x1
AutoX - Total,217th,715.94,
Business Presentation - Average Points,623rd,35.74,
Business Presentation - Best Result,228th,4th,x1
Business Presentation - Total,372nd,428.94,
Cost - Average Points,788th,15.07,
Cost - Best Result,638th,25th,x2
Cost - Total,572nd,180.83,
Endurance - Average Points,272nd,63.87,
Endurance - Best Result,382nd,11th,x1
Endurance - Total,261st,766.39,
Engineering Design - Average Points,326th,73.92,
Engineering Design - Best Result,163rd,4th,x1
Engineering Design - Total,306th,887.0,
Fuel - Average Points,159th,22.15,
Fuel - Best Result,320th,9th,x1
Fuel - Total,199th,265.83,
Points - Average Points,307th,322.25,
Points - Total,295th,3867,
Skidpad - Average Points,301st,15.37,
Skidpad - Best Result,265th,7th,x1
Skidpad - Total,275th,184.47,
