Acceleration - Average Points,7th,64.29,
Acceleration - Best Result,77th,1st,x1
Acceleration - Total,156th,642.87,
AutoX - Average Points,113th,69.71,
AutoX - Best Result,237th,6th,x2
AutoX - Total,218th,697.09,
Business Presentation - Average Points,255th,50.44,
Business Presentation - Best Result,337th,7th,x1
Business Presentation - Total,320th,504.38,
Cost - Average Points,273rd,61.52,
Cost - Best Result,435th,10th,x1
Cost - Total,319th,615.15,
Endurance - Average Points,86th,126.11,
Endurance - Best Result,193rd,4th,x1
Endurance - Total,174th,1261.1,
Engineering Design - Average Points,194th,86.8,
Engineering Design - Best Result,369th,11th,x1
Engineering Design - Total,299th,868.02,
Fuel - Average Points,79th,29.34,
Fuel - Best Result,326th,9th,x1
Fuel - Total,178th,293.42,
Points - Average Points,85th,509.2,
Points - Total,227th,5092,
Skidpad - Average Points,41st,35.92,
Skidpad - Best Result,240th,6th,x1
Skidpad - Total,167th,359.2,
