Acceleration - Average Points,450th,18.87,
Acceleration - Best Result,464th,17th,x1
Acceleration - Total,368th,207.58,
AutoX - Average Points,474th,19.33,
AutoX - Best Result,443rd,15th,x1
AutoX - Total,393rd,212.66,
Business Presentation - Average Points,435th,43.89,
Business Presentation - Best Result,33rd,1st,x2
Business Presentation - Total,328th,482.76,
Cost - Average Points,214th,64.52,
Cost - Best Result,216th,3rd,x1
Cost - Total,282nd,709.72,
Endurance - Average Points,328th,47.78,
Endurance - Best Result,531st,21st,x1
Endurance - Total,300th,525.61,
Engineering Design - Average Points,573rd,54.45,
Engineering Design - Best Result,321st,9th,x1
Engineering Design - Total,388th,599.0,
Points - Average Points,423rd,254.73,
Points - Total,359th,2802,
Skidpad - Average Points,508th,5.83,
Skidpad - Best Result,439th,16th,x1
Skidpad - Total,427th,64.12,
