Acceleration - Average Points,206th,36.83,
Acceleration - Best Result,119th,2nd,x1
Acceleration - Total,201st,552.5,
AutoX - Average Points,308th,39.58,
AutoX - Best Result,134th,2nd,x1
AutoX - Total,243rd,593.65,
Business Presentation - Average Points,73rd,58.36,
Business Presentation - Best Result,174th,3rd,x2
Business Presentation - Total,170th,875.35,
Cost - Average Points,318th,59.25,
Cost - Best Result,226th,4th,x2
Cost - Total,225th,888.79,
Endurance - Average Points,136th,107.88,
Endurance - Best Result,53rd,1st,x1
Endurance - Total,152nd,1618.15,
Engineering Design - Average Points,288th,76.45,
Engineering Design - Best Result,166th,4th,x1
Engineering Design - Total,246th,1146.81,
Fuel - Average Points,204th,19.26,
Fuel - Best Result,220th,5th,x1
Fuel - Total,190th,288.86,
Points - Average Points,172nd,413.2,
Points - Total,193rd,6198,
Skidpad - Average Points,172nd,24.3,
Skidpad - Best Result,181st,4th,x1
Skidpad - Total,173rd,364.45,
