Acceleration - Average Points,310th,28.93,
Acceleration - Best Result,235th,5th,x1
Acceleration - Total,263rd,405.04,
AutoX - Average Points,466th,21.65,
AutoX - Best Result,263rd,6th,x1
AutoX - Total,350th,303.04,
Business Presentation - Average Points,517th,40.96,
Business Presentation - Best Result,392nd,9th,x1
Business Presentation - Total,309th,573.42,
Cost - Average Points,478th,51.57,
Cost - Best Result,362nd,7th,x1
Cost - Total,293rd,722.0,
Endurance - Average Points,360th,43.07,
Endurance - Best Result,185th,4th,x1
Endurance - Total,299th,602.92,
Engineering Design - Average Points,617th,51.94,
Engineering Design - Best Result,354th,10th,x1
Engineering Design - Total,365th,727.18,
Fuel - Average Points,341st,11.59,
Fuel - Best Result,139th,3rd,x1
Fuel - Total,291st,162.3,
Points - Average Points,431st,254.57,
Points - Total,323rd,3564,
Skidpad - Average Points,357th,12.81,
Skidpad - Best Result,240th,6th,x1
Skidpad - Total,292nd,179.3,
