Acceleration - Average Points,484th,15.91,
Acceleration - Best Result,366th,10th,x1
Acceleration - Total,303rd,318.21,
AutoX - Average Points,472nd,20.89,
AutoX - Best Result,315th,8th,x2
AutoX - Total,307th,417.87,
Business Presentation - Average Points,761st,29.15,
Business Presentation - Best Result,60th,1st,x1
Business Presentation - Total,301st,583.06,
Cost - Average Points,648th,38.72,
Cost - Best Result,62nd,1st,x1
Cost - Total,276th,774.44,
Endurance - Average Points,459th,26.19,
Endurance - Best Result,192nd,4th,x1
Endurance - Total,319th,523.75,
Engineering Design - Average Points,454th,64.42,
Engineering Design - Best Result,234th,6th,x1
Engineering Design - Total,221st,1288.45,
Fuel - Average Points,443rd,6.17,
Fuel - Best Result,145th,3rd,x1
Fuel - Total,330th,123.39,
Points - Average Points,527th,204.65,
Points - Total,292nd,4093,
Skidpad - Average Points,541st,5.21,
Skidpad - Best Result,321st,9th,x1
Skidpad - Total,385th,104.12,
