Acceleration - Average Points,544th,9.86,
Acceleration - Best Result,403rd,13th,x1
Acceleration - Total,473rd,88.77,
AutoX - Average Points,611th,5.77,
AutoX - Best Result,357th,11th,x1
AutoX - Total,560th,51.9,
Business Presentation - Average Points,698th,31.76,
Business Presentation - Best Result,469th,13th,x1
Business Presentation - Total,443rd,285.81,
Cost - Average Points,693rd,29.6,
Cost - Best Result,484th,13th,x1
Cost - Total,493rd,266.43,
Endurance - Average Points,591st,5.0,
Endurance - Best Result,367th,11th,x1
Endurance - Total,551st,45.0,
Engineering Design - Average Points,657th,45.6,
Engineering Design - Best Result,406th,13th,x1
Engineering Design - Total,455th,410.43,
Fuel - Average Points,449th,4.7,
Fuel - Best Result,361st,12th,x1
Fuel - Total,457th,42.3,
Points - Average Points,714th,121.0,
Points - Total,502nd,1089,
Skidpad - Average Points,617th,0.94,
Skidpad - Best Result,333rd,11th,x1
Skidpad - Total,596th,8.5,
