Acceleration - Average Points,374th,24.36,
Acceleration - Best Result,486th,17th,x1
Acceleration - Total,341st,267.97,
AutoX - Average Points,280th,44.1,
AutoX - Best Result,81st,1st,x1
AutoX - Total,283rd,485.1,
Business Presentation - Average Points,612th,37.14,
Business Presentation - Best Result,472nd,11th,x1
Business Presentation - Total,392nd,408.55,
Cost - Average Points,612th,41.8,
Cost - Best Result,416th,9th,x2
Cost - Total,410th,459.75,
Endurance - Average Points,255th,71.2,
Endurance - Best Result,380th,10th,x1
Endurance - Total,261st,783.23,
Engineering Design - Average Points,314th,74.7,
Engineering Design - Best Result,339th,9th,x1
Engineering Design - Total,339th,821.68,
Fuel - Average Points,387th,8.87,
Fuel - Best Result,510th,29th,x1
Fuel - Total,362nd,97.58,
Points - Average Points,346th,299.73,
Points - Total,338th,3297,
Skidpad - Average Points,512th,6.3,
Skidpad - Best Result,529th,23rd,x1
Skidpad - Total,442nd,69.33,
