Acceleration - Average Points,603rd,6.26,
Acceleration - Best Result,544th,23rd,x1
Acceleration - Total,535th,62.58,
AutoX - Average Points,511th,15.59,
AutoX - Best Result,132nd,2nd,x1
AutoX - Total,453rd,155.9,
Business Presentation - Average Points,350th,47.19,
Business Presentation - Best Result,189th,3rd,x1
Business Presentation - Total,356th,471.93,
Cost - Average Points,294th,60.52,
Cost - Best Result,122nd,2nd,x2
Cost - Total,349th,605.23,
Endurance - Average Points,432nd,31.54,
Endurance - Best Result,149th,3rd,x1
Endurance - Total,400th,315.44,
Engineering Design - Average Points,325th,74.1,
Engineering Design - Best Result,124th,3rd,x1
Engineering Design - Total,359th,741.0,
Fuel - Average Points,402nd,8.24,
Fuel - Best Result,143rd,3rd,x1
Fuel - Total,386th,82.35,
Points - Average Points,457th,243.9,
Points - Total,409th,2439,
Skidpad - Average Points,641st,0.65,
Skidpad - Best Result,554th,26th,x1
Skidpad - Total,616th,6.46,
