Acceleration - Average Points,637th,2.35,
Acceleration - Best Result,412th,13th,x1
Acceleration - Total,588th,32.9,
AutoX - Average Points,506th,15.73,
AutoX - Best Result,435th,15th,x1
AutoX - Total,387th,220.27,
Business Presentation - Average Points,782nd,24.47,
Business Presentation - Best Result,637th,25th,x2
Business Presentation - Total,405th,342.57,
Cost - Average Points,747th,22.63,
Cost - Best Result,552nd,18th,x1
Cost - Total,457th,316.76,
Endurance - Average Points,515th,16.31,
Endurance - Best Result,354th,10th,x1
Endurance - Total,433rd,228.3,
Engineering Design - Average Points,562nd,55.14,
Engineering Design - Best Result,477th,16th,x1
Engineering Design - Total,334th,771.95,
Fuel - Average Points,505th,0.84,
Fuel - Best Result,301st,8th,x1
Fuel - Total,494th,11.76,
Points - Average Points,650th,141.79,
Points - Total,423rd,1985,
Skidpad - Average Points,541st,4.43,
Skidpad - Best Result,444th,17th,x1
Skidpad - Total,432nd,62.06,
