Acceleration - Average Points,641st,3.22,
Acceleration - Best Result,582nd,29th,x1
Acceleration - Total,658th,6.43,
AutoX - Average Points,651st,3.75,
AutoX - Best Result,591st,29th,x1
AutoX - Total,674th,7.5,
Business Presentation - Average Points,101st,56.95,
Business Presentation - Best Result,527th,14th,x1
Business Presentation - Total,640th,113.9,
Cost - Average Points,505th,49.68,
Cost - Best Result,697th,28th,x1
Cost - Total,665th,99.36,
Endurance - Average Points,200th,84.62,
Endurance - Best Result,517th,18th,x1
Endurance - Total,478th,169.24,
Engineering Design - Average Points,416th,67.5,
Engineering Design - Best Result,709th,34th,x1
Engineering Design - Total,668th,135.0,
Points - Average Points,361st,293.5,
Points - Total,625th,587,
Skidpad - Average Points,121st,27.62,
Skidpad - Best Result,509th,20th,x1
Skidpad - Total,473rd,55.24,
