Acceleration - Average Points,474th,16.38,
Acceleration - Best Result,360th,11th,x1
Acceleration - Total,430th,131.06,
AutoX - Average Points,491st,17.36,
AutoX - Best Result,263rd,7th,x1
AutoX - Total,456th,138.86,
Business Presentation - Average Points,730th,29.7,
Business Presentation - Best Result,422nd,11th,x1
Business Presentation - Total,488th,237.59,
Cost - Average Points,563rd,44.27,
Cost - Best Result,369th,8th,x1
Cost - Total,437th,354.16,
Endurance - Average Points,463rd,23.26,
Endurance - Best Result,303rd,8th,x1
Endurance - Total,456th,186.09,
Engineering Design - Average Points,580th,53.86,
Engineering Design - Best Result,304th,9th,x1
Engineering Design - Total,446th,430.92,
Fuel - Average Points,260th,15.63,
Fuel - Best Result,263rd,7th,x1
Fuel - Total,312th,125.01,
Points - Average Points,527th,195.12,
Points - Total,455th,1561,
Skidpad - Average Points,311th,14.43,
Skidpad - Best Result,221st,6th,x1
Skidpad - Total,346th,115.46,
