Acceleration - Average Points,122nd,45.51,
Acceleration - Best Result,274th,6th,x1
Acceleration - Total,121st,819.11,
AutoX - Average Points,11th,105.53,
AutoX - Best Result,62nd,1st,x1
AutoX - Total,64th,1899.61,
Business Presentation - Average Points,121st,55.83,
Business Presentation - Best Result,152nd,2nd,x1
Business Presentation - Total,140th,1004.99,
Cost - Average Points,390th,55.86,
Cost - Best Result,73rd,1st,x1
Cost - Total,204th,1005.45,
Endurance - Average Points,86th,124.42,
Endurance - Best Result,53rd,1st,x1
Endurance - Total,110th,2239.55,
Engineering Design - Average Points,17th,120.56,
Engineering Design - Best Result,30th,1st,x2
Engineering Design - Total,99th,2170.0,
Fuel - Average Points,144th,23.37,
Fuel - Best Result,52nd,1st,x1
Fuel - Total,117th,420.68,
Points - Average Points,48th,557.94,
Points - Total,105th,10043,
Skidpad - Average Points,106th,29.4,
Skidpad - Best Result,97th,2nd,x3
Skidpad - Total,111th,529.17,
