Acceleration - Average Points,597th,5.99,
Acceleration - Best Result,408th,12th,x1
Acceleration - Total,572nd,41.9,
AutoX - Average Points,600th,7.43,
AutoX - Best Result,441st,14th,x1
AutoX - Total,565th,52.0,
Business Presentation - Average Points,679th,32.78,
Business Presentation - Best Result,338th,7th,x1
Business Presentation - Total,505th,229.46,
Cost - Average Points,474th,51.1,
Cost - Best Result,288th,5th,x1
Cost - Total,443rd,357.68,
Endurance - Average Points,602nd,3.86,
Endurance - Best Result,301st,7th,x1
Endurance - Total,578th,27.0,
Engineering Design - Average Points,527th,58.0,
Engineering Design - Best Result,273rd,7th,x1
Engineering Design - Total,466th,406.0,
Fuel - Average Points,449th,4.96,
Fuel - Best Result,229th,5th,x1
Fuel - Total,474th,34.7,
Points - Average Points,600th,167.0,
Points - Total,505th,1169,
Skidpad - Average Points,579th,2.89,
Skidpad - Best Result,379th,12th,x1
Skidpad - Total,558th,20.2,
