Acceleration - Average Points,623rd,3.5,
Acceleration - Best Result,578th,30th,x1
Acceleration - Total,657th,3.5,
AutoX - Average Points,589th,7.5,
AutoX - Best Result,575th,29th,x1
AutoX - Total,662nd,7.5,
Business Presentation - Average Points,440th,43.8,
Business Presentation - Best Result,672nd,27th,x1
Business Presentation - Total,764th,43.8,
Cost - Average Points,657th,36.0,
Cost - Best Result,717th,34th,x1
Cost - Total,770th,36.0,
Endurance - Average Points,444th,28.0,
Endurance - Best Result,506th,18th,x1
Endurance - Total,576th,28.0,
Engineering Design - Average Points,756th,35.0,
Engineering Design - Best Result,733rd,39th,x1
Engineering Design - Total,811th,35.0,
Points - Average Points,758th,106.0,
Points - Total,812th,106,
Skidpad - Average Points,588th,2.5,
Skidpad - Best Result,493rd,20th,x1
Skidpad - Total,639th,2.5,
