AutoX - Average Points,670th,2.25,
AutoX - Best Result,332nd,9th,x1
AutoX - Total,650th,9.0,
Business Presentation - Average Points,483rd,41.82,
Business Presentation - Best Result,279th,5th,x1
Business Presentation - Total,557th,167.3,
Cost - Average Points,530th,46.48,
Cost - Best Result,386th,8th,x1
Cost - Total,559th,185.91,
Engineering Design - Average Points,547th,56.02,
Engineering Design - Best Result,235th,6th,x1
Engineering Design - Total,560th,224.06,
Points - Average Points,644th,146.0,
Points - Total,606th,584,
Skidpad - Average Points,599th,1.75,
Skidpad - Best Result,329th,10th,x1
Skidpad - Total,599th,7.0,
