Acceleration - Average Points,182nd,38.97,
Acceleration - Best Result,31st,1st,x2
Acceleration - Total,123rd,779.46,
AutoX - Average Points,172nd,58.03,
AutoX - Best Result,159th,3rd,x2
AutoX - Total,130th,1160.59,
Business Presentation - Average Points,528th,40.01,
Business Presentation - Best Result,270th,5th,x1
Business Presentation - Total,194th,800.24,
Cost - Average Points,597th,42.55,
Cost - Best Result,238th,4th,x1
Cost - Total,243rd,850.94,
Endurance - Average Points,49th,143.26,
Endurance - Best Result,25th,1st,x2
Endurance - Total,68th,2865.22,
Engineering Design - Average Points,251st,80.05,
Engineering Design - Best Result,83rd,2nd,x1
Engineering Design - Total,145th,1600.91,
Fuel - Average Points,462nd,4.27,
Fuel - Best Result,317th,9th,x1
Fuel - Total,376th,85.47,
Points - Average Points,159th,428.3,
Points - Total,129th,8566,
Skidpad - Average Points,163rd,24.56,
Skidpad - Best Result,22nd,1st,x2
Skidpad - Total,116th,491.13,
