Acceleration - Average Points,485th,15.77,
Acceleration - Best Result,497th,21st,x2
Acceleration - Total,464th,94.6,
AutoX - Average Points,323rd,37.37,
AutoX - Best Result,452nd,16th,x1
AutoX - Total,386th,224.2,
Business Presentation - Average Points,204th,52.23,
Business Presentation - Best Result,514th,15th,x1
Business Presentation - Total,426th,313.4,
Cost - Average Points,361st,57.62,
Cost - Best Result,452nd,11th,x1
Cost - Total,441st,345.7,
Endurance - Average Points,381st,38.23,
Endurance - Best Result,412th,13th,x1
Endurance - Total,432nd,229.4,
Engineering Design - Average Points,300th,75.67,
Engineering Design - Best Result,386th,12th,x1
Engineering Design - Total,440th,454.0,
Fuel - Average Points,385th,8.45,
Fuel - Best Result,382nd,13th,x1
Fuel - Total,437th,50.7,
Points - Average Points,362nd,290.5,
Points - Total,447th,1743,
Skidpad - Average Points,490th,6.77,
Skidpad - Best Result,519th,24th,x1
Skidpad - Total,484th,40.6,
