Acceleration - Average Points,428th,20.2,
Acceleration - Best Result,475th,18th,x1
Acceleration - Total,438th,121.2,
AutoX - Average Points,422nd,26.25,
AutoX - Best Result,349th,10th,x1
AutoX - Total,437th,157.5,
Business Presentation - Average Points,771st,25.77,
Business Presentation - Best Result,668th,27th,x1
Business Presentation - Total,570th,154.6,
Cost - Average Points,629th,38.87,
Cost - Best Result,612th,23rd,x1
Cost - Total,518th,233.2,
Endurance - Average Points,396th,36.17,
Endurance - Best Result,401st,12th,x1
Endurance - Total,441st,217.0,
Engineering Design - Average Points,593rd,52.5,
Engineering Design - Best Result,370th,11th,x1
Engineering Design - Total,499th,315.0,
Fuel - Average Points,249th,16.33,
Fuel - Best Result,285th,7th,x1
Fuel - Total,347th,98.0,
Points - Average Points,486th,219.17,
Points - Total,479th,1315,
Skidpad - Average Points,539th,4.47,
Skidpad - Best Result,437th,16th,x1
Skidpad - Total,529th,26.8,
