Acceleration - Average Points,360th,24.68,
Acceleration - Best Result,213th,5th,x2
Acceleration - Total,185th,567.61,
AutoX - Average Points,559th,10.44,
AutoX - Best Result,247th,6th,x1
AutoX - Total,376th,240.2,
Business Presentation - Average Points,452nd,43.25,
Business Presentation - Best Result,153rd,2nd,x1
Business Presentation - Total,131st,994.83,
Cost - Average Points,596th,42.19,
Cost - Best Result,361st,8th,x2
Cost - Total,193rd,970.27,
Endurance - Average Points,461st,23.3,
Endurance - Best Result,216th,5th,x1
Endurance - Total,298th,535.8,
Engineering Design - Average Points,588th,53.16,
Engineering Design - Best Result,300th,9th,x2
Engineering Design - Total,216th,1222.7,
Fuel - Average Points,494th,1.54,
Fuel - Best Result,463rd,23rd,x1
Fuel - Total,465th,35.5,
Points - Average Points,519th,200.61,
Points - Total,252nd,4614,
Skidpad - Average Points,544th,4.23,
Skidpad - Best Result,257th,7th,x1
Skidpad - Total,371st,97.3,
