Acceleration - Average Points,475th,16.45,
Acceleration - Best Result,347th,9th,x1
Acceleration - Total,594th,32.9,
AutoX - Average Points,653rd,3.25,
AutoX - Best Result,346th,9th,x1
AutoX - Total,687th,6.5,
Business Presentation - Average Points,192nd,52.9,
Business Presentation - Best Result,429th,10th,x1
Business Presentation - Total,634th,105.8,
Cost - Average Points,807th,10.75,
Cost - Best Result,547th,16th,x1
Cost - Total,801st,21.5,
Endurance - Average Points,636th,2.0,
Endurance - Best Result,401st,11th,x1
Endurance - Total,646th,4.0,
Engineering Design - Average Points,670th,45.1,
Engineering Design - Best Result,479th,15th,x1
Engineering Design - Total,720th,90.2,
Points - Average Points,680th,132.5,
Points - Total,715th,265,
Skidpad - Average Points,605th,1.75,
Skidpad - Best Result,303rd,8th,x1
Skidpad - Total,631st,3.5,
