Acceleration - Average Points,413th,21.42,
Acceleration - Best Result,505th,19th,x1
Acceleration - Total,531st,64.26,
AutoX - Average Points,361st,33.01,
AutoX - Best Result,519th,20th,x1
AutoX - Total,512th,99.04,
Business Presentation - Average Points,679th,34.08,
Business Presentation - Best Result,616th,21st,x1
Business Presentation - Total,670th,102.23,
Cost - Average Points,755th,24.44,
Cost - Best Result,688th,28th,x1
Cost - Total,703rd,73.31,
Endurance - Average Points,549th,12.67,
Endurance - Best Result,442nd,14th,x1
Endurance - Total,574th,38.0,
Engineering Design - Average Points,831st,21.53,
Engineering Design - Best Result,679th,31st,x1
Engineering Design - Total,771st,64.6,
Points - Average Points,640th,154.0,
Points - Total,659th,462,
Skidpad - Average Points,417th,10.36,
Skidpad - Best Result,499th,20th,x1
Skidpad - Total,534th,31.09,
