Acceleration - Average Points,97th,47.55,
Acceleration - Best Result,16th,1st,x3
Acceleration - Total,181st,570.61,
AutoX - Average Points,102nd,71.61,
AutoX - Best Result,122nd,2nd,x1
AutoX - Total,176th,859.3,
Business Presentation - Average Points,197th,52.57,
Business Presentation - Best Result,51st,1st,x1
Business Presentation - Total,262nd,630.8,
Cost - Average Points,115th,68.75,
Cost - Best Result,52nd,1st,x1
Cost - Total,242nd,825.01,
Endurance - Average Points,29th,163.27,
Endurance - Best Result,75th,2nd,x2
Endurance - Total,124th,1959.29,
Engineering Design - Average Points,3rd,133.22,
Engineering Design - Best Result,34th,1st,x1
Engineering Design - Total,140th,1598.6,
Fuel - Average Points,118th,25.11,
Fuel - Best Result,258th,7th,x2
Fuel - Total,171st,301.29,
Points - Average Points,32nd,593.75,
Points - Total,158th,7125,
Skidpad - Average Points,73rd,32.04,
Skidpad - Best Result,85th,2nd,x3
Skidpad - Total,157th,384.43,
