Acceleration - Average Points,87th,49.44,
Acceleration - Best Result,123rd,2nd,x1
Acceleration - Total,121st,791.11,
AutoX - Average Points,72nd,79.94,
AutoX - Best Result,87th,1st,x1
AutoX - Total,116th,1278.98,
Business Presentation - Average Points,50th,60.34,
Business Presentation - Best Result,85th,1st,x1
Business Presentation - Total,146th,965.5,
Cost - Average Points,92nd,69.82,
Cost - Best Result,88th,1st,x1
Cost - Total,161st,1117.15,
Endurance - Average Points,96th,120.81,
Endurance - Best Result,154th,3rd,x1
Endurance - Total,133rd,1932.97,
Engineering Design - Average Points,93rd,101.3,
Engineering Design - Best Result,51st,1st,x1
Engineering Design - Total,143rd,1620.88,
Fuel - Average Points,272nd,14.78,
Fuel - Best Result,342nd,10th,x1
Fuel - Total,223rd,236.43,
Points - Average Points,61st,533.31,
Points - Total,130th,8533,
Skidpad - Average Points,32nd,37.62,
Skidpad - Best Result,67th,1st,x1
Skidpad - Total,91st,601.91,
