Acceleration - Average Points,83rd,49.74,
Acceleration - Best Result,149th,3rd,x2
Acceleration - Total,110th,845.58,
AutoX - Average Points,30th,94.09,
AutoX - Best Result,106th,1st,x1
AutoX - Total,86th,1599.47,
Business Presentation - Average Points,431st,43.94,
Business Presentation - Best Result,258th,4th,x1
Business Presentation - Total,216th,747.02,
Cost - Average Points,600th,42.28,
Cost - Best Result,397th,8th,x1
Cost - Total,287th,718.79,
Endurance - Average Points,34th,157.49,
Endurance - Best Result,237th,5th,x1
Endurance - Total,81st,2677.39,
Engineering Design - Average Points,154th,90.93,
Engineering Design - Best Result,185th,4th,x1
Engineering Design - Total,157th,1545.84,
Fuel - Average Points,307th,13.26,
Fuel - Best Result,259th,6th,x1
Fuel - Total,227th,225.41,
Points - Average Points,82nd,512.18,
Points - Total,125th,8707,
Skidpad - Average Points,106th,28.62,
Skidpad - Best Result,34th,1st,x2
Skidpad - Total,119th,486.6,
