Acceleration - Average Points,187th,38.38,
Acceleration - Best Result,292nd,7th,x1
Acceleration - Total,64th,1228.16,
AutoX - Average Points,105th,70.78,
AutoX - Best Result,120th,2nd,x2
AutoX - Total,44th,2264.97,
Business Presentation - Average Points,120th,55.84,
Business Presentation - Best Result,253rd,4th,x1
Business Presentation - Total,45th,1786.93,
Cost - Average Points,224th,64.02,
Cost - Best Result,214th,3rd,x1
Cost - Total,48th,2048.72,
Endurance - Average Points,127th,110.98,
Endurance - Best Result,90th,2nd,x2
Endurance - Total,52nd,3551.31,
Engineering Design - Average Points,125th,96.22,
Engineering Design - Best Result,62nd,1st,x1
Engineering Design - Total,48th,3079.14,
Fuel - Average Points,181st,20.64,
Fuel - Best Result,129th,3rd,x2
Fuel - Total,56th,660.39,
Points - Average Points,106th,482.84,
Points - Total,48th,15451,
Skidpad - Average Points,119th,27.28,
Skidpad - Best Result,31st,1st,x2
Skidpad - Total,49th,873.02,
