AutoX - Average Points,666th,2.5,
AutoX - Best Result,622nd,38th,x1
AutoX - Total,674th,7.5,
Business Presentation - Average Points,542nd,38.94,
Business Presentation - Best Result,667th,27th,x1
Business Presentation - Total,615th,116.83,
Cost - Average Points,344th,58.42,
Cost - Best Result,588th,21st,x1
Cost - Total,565th,175.25,
Engineering Design - Average Points,689th,42.33,
Engineering Design - Best Result,680th,33rd,x1
Engineering Design - Total,655th,127.0,
Points - Average Points,649th,142.0,
Points - Total,641st,426,
